,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
1570,NIQXUG,C1=Nc2ccccc2SCc2ccccc2CSc2ccccc2N=Cc2cccc(n2)C=Nc2ccccc2SCc2ccccc2CSc2ccccc2N=Cc2cccc1n2,48,62,"[(8, 62), (16, 62), (39, 62), (47, 62), (62, 63), (62, 64)]","[8, 16, 39, 47, 63, 64]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1571,NITWET,Cc1csc(-c2ccc3c(n2)-c2nc(-c4nc(C)cs4)ccc2NC(C)(C)N3)n1.[O-][Cl+3]([O-])([O-])O.[O-][Cl+3]([O-])([O-])O,48,6,"[(5, 6), (6, 7), (6, 12), (6, 17), (6, 36), (6, 39)]","[5, 7, 12, 17, 36, 39]","[7, 8, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1572,NIWKUA,O.O=S(=O)([O-])c1cc(S(=O)(=O)O)cc(O)c1O.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,48,1,"[(0, 1), (1, 2), (1, 18), (1, 32), (1, 29), (1, 43)]","[0, 2, 18, 32, 29, 43]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1573,NIXBOM,c1ccc(-c2ccc3ccc4ccc(-c5ccccn5)nc4c3n2)nc1.c1ccc(-c2ccc3ccc4ccc(-c5ccccn5)nc4c3n2)nc1,48,6,"[(4, 6), (6, 7), (6, 27), (6, 23), (6, 26), (6, 43), (6, 46), (6, 52)]","[4, 7, 27, 23, 26, 43, 46, 52]","[7, 7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
1574,NOBFIU,CSCCNCc1ccccn1.CSCCNCc1ccccn1,48,12,"[(1, 12), (4, 12), (11, 12), (12, 13), (12, 16), (12, 24)]","[1, 4, 11, 13, 16, 24]","[16, 7, 7, 7, 16, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1575,NOBHAO,Nc1ccccc1CN1CCCN=Cc2ccccc2OCCOc2ccccc2C=NCC1.O,48,1,"[(0, 1), (1, 2), (1, 10), (1, 14), (1, 22), (1, 25), (1, 33)]","[0, 2, 10, 14, 22, 25, 33]","[8, 7, 7, 7, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
1576,NOBYIM,SC(=Nc1ccccc1)[PH]([SeH])(C1CCCCC1)C1CCCCC1.SC(=Nc1ccccc1)[PH]([SeH])(C1CCCCC1)C1CCCCC1,48,11,"[(0, 11), (10, 11), (11, 12), (11, 22)]","[0, 10, 12, 22]","[16, 34, 16, 34]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1577,NOBYUA,CS(C)=O.Cc1ccc(N=Cc2ccccn2)cc1.I.I,48,1,"[(0, 1), (1, 2), (1, 3), (1, 7), (1, 14)]","[0, 2, 3, 7, 14]","[53, 53, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1578,NOBZUB,Br.Br.COc1ccccc1N=Cc1ccccn1,48,1,"[(0, 1), (1, 2), (1, 3), (1, 11), (1, 18)]","[0, 2, 3, 11, 18]","[35, 35, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1579,NOCCIT,COc1ccccc1N=Cc1ccccn1.I.I,48,1,"[(0, 1), (1, 2), (1, 3), (1, 11), (1, 18)]","[0, 2, 3, 11, 18]","[53, 53, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
